04/12/2018,1,0,0,0,0
04/12/2018,1,0,0,0,0
04/12/2018,0,1,0,0,0
04/12/2018,0,1,0,0,0
04/12/2018,0,1,0,0,0
04/12/2018,0,1,0,0,0
04/12/2018,0,1,0,0,0
04/12/2018,0,1,0,0,0
04/12/2018,0,1,0,0,0
04/12/2018,0,1,0,0,0
04/12/2018,0,1,0,0,0
